title,place_id,dine_in,takeout,delivery,drive_through
Empório de Comidas,ChIJfeIrHztWzpQR3nk293F0en0,True,True,False,False
Restaurante Espaço Mineiro,ChIJjclW4U1YzpQRvQC1khqW4TY,True,True,False,False
Casa de Ieda,ChIJa3bF3qVXzpQRXfVlkIUldGA,True,True,True,False
IL Pastaio,ChIJF8ptnshZzpQRbTSlY3vT64g,True,True,False,False
Mr. Pan,ChIJhdfY-SZZzpQRng1lX2JKN-4,True,True,False,False
Pizzaria Artesanal,ChIJXR-3kdNfzpQRz8zDw-KyqeM,True,True,False,False
Quinkas Bar Ipiranga,ChIJP4qQtrpbzpQRu8LhOwI80ag,True,True,False,False
Restaurante Empório São João,ChIJH4in0ndXzpQRK2L4CJXHGN4,True,True,False,False
Hamshi Burguer Sushi Game,ChIJy_eZLM1XzpQRCv3banp1Zak,True,True,False,False
Bar e Lanchonete Rainha da Noite,ChIJF5by5AlZzpQRNJiNptEavjA,True,True,True,False
Ordinario Restaurante,ChIJt2e3aSZazpQRvgwvcRx_wZk,True,True,False,False
Bosforo Culinária Turca,ChIJn88Et89bzpQRhOopcddzmlM,True,True,False,False
Rita Divina - Comida Artesanal,ChIJQVcZnalZzpQRjBHtUamN2Pg,False,False,False,False
Boteco's Food - Comida Artesanal,ChIJk_DsDfr3zpQR7Nze0J-60rk,False,False,False,False
Mr.g Hamburgueria e Pizzaria,ChIJkVVdOidZzpQROUUAScEQ3hc,True,True,False,False
Buona Fatia Pizza Bar,ChIJz0TvsbZZzpQRzgpSOMwu5bk,True,True,False,False
Busger,ChIJWRVcuk9ZzpQRMQF7vk7ocNI,True,True,False,False
Santa Pasta,ChIJfwMyc8RZzpQRnb1WheUctmc,True,True,False,False
Restaurante Sim Sobá,ChIJpdUcSkxbzpQR88l2W32LEWw,False,True,True,False
Casa Do Norte Produtos E Comidas Típicas,ChIJ6QD07RZfzpQRnQIyprlP5jo,True,True,True,False
Quintal Paraense,ChIJ14YYtnFZzpQRuZaBmSdAP7U,True,True,False,False
Marmitas congeladas Low Carb | Zona Norte de São Paulo | Delícias Nutritivas,ChIJfTFL8uz2zpQRagkZvTgJc5I,True,True,False,False
Big X Picanha,ChIJUSyhtpBYzpQRVGHJleXpzW4,True,True,False,False
Montana Grill,ChIJIVKczJBYzpQRa9tONAxxI34,True,True,True,False
Mania de Churrasco,ChIJAfX9w5BYzpQRCAKoD2LN3MU,True,True,False,False
Restaurante Novotel SP Jardins,ChIJhVDRWrVZzpQRc-5G2uIQtb8,True,False,False,False
Franktastico,ChIJnXos8t9ZzpQRZ1LMFK1k-Lo,False,False,True,False
Poke Poke,ChIJBUlnfbhZzpQR0h0M9IJmeHs,True,True,False,False
"TGI Fridays Shopping Center Norte: Sports Bar, Drinks, Happy Hour em São Paulo",ChIJK7TsOdFZzpQR8doK8OwyB1I,True,True,False,False
Raízes Nordestinas - Culinária Típica,ChIJLVT1TSD3zpQRktrvuklNuko,True,True,False,False
Restaurante & Casa do Norte Bolachão,ChIJiYaa21NEzpQRJkSIxOHyPWc,True,True,False,False
Casa do Norte Serra Grande,ChIJm8uCxLr7zpQRHi9w8WEuTZY,True,True,False,False
Restaurante Comida Nordestina,ChIJj7ey7KphzpQRu17g-E1H-Dc,True,True,True,False
Casa do Norte do Naldo,ChIJ2Q564V5izpQRG69KhscMbb8,True,True,False,False
Casa do Norte Pimenta,ChIJk6KZjnljzpQRa7nWEb18oPE,True,True,False,False
PARAENSE,ChIJV0yyVUNnzpQR-9pgGoJOjgs,True,True,False,False
Casa do Norte Du Guedes,ChIJYdEG_uP_zpQROxQg10Kgoxk,True,True,False,False
Comida Nordestina,ChIJ7y-yJ6r3zpQR1wjiW4CrxAo,True,True,False,False
Casa do Norte Nordestina,ChIJdYtTNvZjzpQRY5_vEbBrrus,True,True,True,False
Casa Do Norte Sol Nascente,ChIJnenTXwplzpQRTLf_Gqt8M_8,True,True,False,False
Casa do Norte Tradição,ChIJNzl373dgzpQRE9tB07Zlnpw,True,True,False,False
Baião Cozinha Nordestina - CTN,ChIJR6rFBLj5zpQRbce2RFiDvT8,True,True,False,False
La Casa do Trigo Padaria,ChIJod1Bh65lzpQRvp1IPi7XddM,True,True,False,False
Panificadora Santa Branca,ChIJdyw2GrpezpQRYk7lWls8YSs,True,True,False,False
Panificadora Marengo,ChIJfT2JgoxezpQRQc500XMCxjg,True,True,False,False
Padaria Lisboa,ChIJ6yq6vepezpQRoEa7FS5Vbyc,True,True,False,False
Cepam,ChIJeTjLuW5czpQRHIppkUnGYVA,True,True,False,False
Padaria Silvana,ChIJr3uCfj5nzpQRE3DYssk1eyM,True,True,False,False
Marie Marie Bakery,ChIJoU3JAmNezpQRI-2wOMJPEY0,True,True,False,False
Padaria Merci,ChIJ9zP55nb4zpQRCQ_Mtmx_Q7k,True,True,False,False
Bakery and Confectionery Spring,ChIJ5-DAA3j1zpQRE886JXfSolA,True,True,False,False
Padaria Carillo,ChIJa8CDBrxezpQREz0kCcb5W1U,True,True,False,False
Padaria Modelar,ChIJH6jddp9ezpQR4LUvy5LcJT8,True,True,False,False
Panificadora Carolina do Tatuapé Pães e Doces,ChIJJfOpxYlezpQRPrJ7AuxCpWw,True,True,False,False
Padaria Monte Carlo Ltda,ChIJCQao7dxczpQRYyxP6CLDWpA,True,True,False,False
Padaria Jardim Brasil,ChIJkUf_EO_1zpQRQpjPBPx01pM,True,True,False,False
A Fornada Padaria,ChIJkfBpqK5XzpQRF6run98EVho,True,True,False,False
Padaria Belga,ChIJZwq_7ixZzpQRDvp8gojofxI,True,True,False,False
Árvore do Pão,ChIJixFoKq1ZzpQREtR-4jRqUXo,True,True,False,False
City América,ChIJH_ZRSSf5zpQRNsFnkuaTIlA,True,True,False,False
Panificadora e Confeitaria ZL,ChIJsRxYaOVezpQRHZnW-PH6Y8g,True,True,False,False
Pães e Doces Marques de Trigal,ChIJMTEJmbFdzpQRcDHzBsnYYII,True,True,False,False
Pães e Doces Charlo's,ChIJj5Nz7CZnzpQR6sXD98ymXdg,False,True,False,False
Padaria A Praça - A Melhor Padaria da Vila Zelina,ChIJq6qq0mtczpQR1OvBYMVPscg,True,True,False,False
Bakery and Pizzeria Star Lageado,ChIJqVwU8GxkzpQRZqYONBW97CI,True,True,False,False
Breads and pastries guardian angel II,ChIJCUUJ_IdgzpQRzNhsfhWF4zo,True,True,True,False
Padaria Portugalia,ChIJEf6BGENRzpQRf9Aj6CYl-c0,True,True,False,False
Padaria Santa Efigênia,ChIJh2O3bUFZzpQRRX6gWFKQlOg,True,True,True,False
Padaria Bella Buarque,ChIJicKUHkhYzpQRNV4FcWWG47A,True,True,False,False
Padaria mais antiga de SP,ChIJC-ozTcJZzpQRCwdV7Ow1ahc,True,True,False,False
Padaria SK,ChIJu6V_F71ZzpQR5edLhE3QkPk,True,True,False,False
Padaria dos Bebês,ChIJE2Ka2y5XzpQRbjJpd2imIwQ,False,True,True,False
Boulangerie Parisien,ChIJp5BC1DZwVwERCzbBtOxnoGk,True,False,False,False
Good Morning Bakery,ChIJT_W4vx1hzpQR7kqsRRyIoaE,True,True,False,False
Panificadora Olivetanos,ChIJqbiitTxezpQRCAkrMfJHoiY,True,True,False,False
PADARIA LESTE PÃES E DOCES,ChIJUy6oil5mzpQR5filZ15DG9A,True,True,False,False
Ceret Padaria,ChIJURraoIZezpQRzqMb6FLmXxc,True,True,False,False
Paes and Sweets New Aricanduva,ChIJNy3kbnFnzpQR8_Arh1UGvIQ,True,True,False,False
Padaria davitalo,ChIJbxKrNxdnzpQRy_M2ZJang5A,True,False,False,False
Padaria Giselle,ChIJ5zyHVUtnzpQRsoieDXfHFC4,True,True,False,False
Panificadora Magalena,ChIJZdgg_llnzpQR7kweb6C1ipo,False,False,False,False
Padaria Florida,ChIJcWKWD9JfzpQRTEgTA-HOD4c,False,False,True,False
Padaria Alenhadora,ChIJc6SNw4lWzpQRUG6CJEC2ZYM,False,False,False,False
Padaria Pão D' Ouro,ChIJQX83iOtgzpQR4em3zNaU4JI,True,True,False,False
Padaria Sabor do Trigo,ChIJMUL2OXBezpQRWSCHpsna38Y,True,True,False,False
Santa Efigenia Bread & Co.,ChIJh48GmU5YzpQRY-eTKLEOhx0,True,True,True,False
Padaria Docemar,ChIJQR4CLU1YzpQRW1zBUCZqLWY,True,True,False,False
B.lem Padaria Portuguesa,ChIJwbVoxBZZzpQRf_v_bWy3Eg0,False,True,True,False
Padaria Tutóia Prime,ChIJRTxA-yxZzpQRLq83bkSNwC4,True,True,False,False
Hawei Doceria,ChIJVy_1y6dZzpQRgHAKjrCBMm8,False,False,False,False
Panificadora Madame,ChIJPekF36FZzpQR3Pz35smKSjI,True,True,False,False
Confectionery and Bakery Aldefran,ChIJ-5A9KxtZzpQRGWT1QyPocdE,True,False,False,False
Pães e Doces Humaitá,ChIJrUqi6a9ZzpQR2vogTdsbJwc,True,True,False,False
Orchid Palace Bakery,ChIJHStnmqBZzpQRPCiT4PbkYfY,True,True,False,False
Panificadora Lavapés,ChIJfX0RwAlZzpQR_yARAdicNMc,True,False,False,False
B.LEM Padaria Portuguesa - Pátio Paulista,ChIJ-Wv5i85ZzpQRG_hbVUFodaY,True,True,False,False
Benjamin a Padaria,ChIJgX1gKslZzpQRqFzESBDpQrE,True,True,False,False
穗豐,ChIJk0KLCalZzpQRJttM0wvmTIw,False,True,False,False
Benjamin A Padaria,ChIJtXcXCu5ZzpQRdcNkPpMqq54,True,True,False,False
Padaria Baronesa,ChIJvYQyJFNYzpQRzUWgjs-nRjI,True,True,False,False
Padaria Cristalina,ChIJv_NGQkdYzpQRAgGp1Jw25UM,True,True,False,False
Padaria Couto e Rocha,ChIJ48jRUrlZzpQR8VTmBxUe9jo,False,True,True,False
Padaria Luimel,ChIJL_3Q_phZzpQRJQEr2gfFAds,True,True,False,False
Casa do Pão de Queijo,ChIJGUe-na1ZzpQRU9THBA5fxGE,True,False,False,False
Panificadora de Paula Carvalho,ChIJW0ghZZ73zpQRqWqDq04qZhU,False,False,False,False
Padaria Ivolar,ChIJ9Vz0eAVZzpQRTomfVo0Hy6U,True,False,False,False
Mooncake Bakery,ChIJE6uvXaZZzpQR4CVvULFRxbY,True,True,False,False
Padaria Chinesa,ChIJB9Qx3qdZzpQRePGbObyr390,True,False,False,False
Ora Pães Pães,ChIJIagkM3NZzpQRUc67Es0uyyE,True,False,False,False
RAC Padaria Artesanal,ChIJWcSD2EdXzpQRKEHxfWb_N4o,False,False,True,False
Padaria Camões,ChIJk4BvsrZZzpQRhcKsPjAidm0,True,True,False,False
Artô - padaria artesanal orgânica,ChIJxXYlTV9ZzpQRKKZ4HtnM0PA,False,False,False,False
Vitalle Padaria & Eventos,ChIJm3ugHk5YzpQRWo5J7jUhb8o,True,False,False,False
Mirandez Panificadora e Confeitaria,ChIJpQUTqUdYzpQRMbOFhqko69s,True,False,False,False
Padaria,ChIJcSqCQj1ZzpQRbYW4UseZeds,True,False,False,False
Panificadora e Confeitaria Nossa Senhora das Graças,ChIJhxIj6PX3zpQRtEVBFj-dvAk,True,True,True,False
Padaria Engenheiro Pães e doces,ChIJ49RhVV73zpQRYlKic3-wnO0,True,True,False,False
Padaria Boi Malhado,ChIJhey_VV_3zpQRdjZd1_WtcBo,True,False,False,False
Panificadora E Confeitaria Estrada Da Parada Ltda,ChIJSduas935zpQR4pwZJ5grukY,True,False,False,False
Giulia Panificadora,ChIJM2gTESv4zpQR9rgJPtiIXnA,True,False,False,False
Bakery Sao Gabriel,ChIJzZBuINv5zpQRFR41JPt3hh4,True,False,False,False
Oliver pães,ChIJU327uCP4zpQRfywo7-bjI-I,True,True,False,False
Padaria Império,ChIJO83vz1D5zpQRWcvs1KhaETA,False,False,False,False
Panificadora Nova Zilda,ChIJA3EQOo73zpQRCNS42OEhRZs,True,True,False,False
Padaria Santiago,ChIJ81rbatv5zpQRz7GHCqVhtI4,True,False,False,False
Padaria doce e sabor Canavial,ChIJ5QAs6bD3zpQRCLVPRbTiaTU,True,False,False,False
Pães e Doces Nova Direitos Humanos,ChIJo8sOyqP3zpQR0ImgbWOC0ew,False,True,False,False
Pães e Doces Bela Vista,ChIJX4zTdm73zpQRCOrVS_rFRV4,False,False,False,False
Padaria Rodrigues,ChIJl5ZZ4lj3zpQRKzL4qsxLpuQ,True,False,True,False
Damas Das Camélias Padaria E Confeitaria,ChIJB9ONp4T3zpQR3d5zHrEpHbM,True,False,False,False
Panificadora Nova Dubom,ChIJYx3v_HP3zpQRJY5h3Ha1GXY,False,False,False,False
Padaria Amanda,ChIJTfB8swL3zpQRy7mifWTGPO8,False,True,True,False
Panificadora Empório Leal,ChIJ7VLnV8T3zpQRmMwxZL6qf4A,True,False,False,False
Panificadora,ChIJNSmgdV33zpQRd2n7XfHJsAA,False,False,False,False
Padaria e Restaurante Realeza,ChIJPdis73L5zpQRIyz09L5AJRM,True,True,False,False
A Praça Padaria & Pizzaria,ChIJwQXq-773zpQRkT5oJ9HLcc4,True,True,False,False
Bakery Ana Lúcia,ChIJ-4ntE4b3zpQR9BjoPplpzcU,True,True,False,False
Croissant & Cia - Unidade Cachoeirinha (Loja de Fábrica),ChIJtWaigIP5zpQRKtEeW2d3a64,False,False,False,False
Padaria Arealva,ChIJtSwNFCT4zpQRBCYCwHWMSlU,True,True,False,False
Panificadora 130,ChIJ6RHVECT4zpQRWGA8-1L8DKQ,True,True,False,False
Padaria Michelli,ChIJ9-zKq4T3zpQR40FRgHjHO8Y,True,True,False,False
Breads and sweets Miraselva,ChIJnRkxkm_3zpQRS_NO_wqETW8,False,False,False,False
Bakery São Lucas,ChIJOUO8xZ73zpQR5a4l7mKQBFQ,True,True,False,False
Padaria Pimentel,ChIJP7lPqMH5zpQRbI7zSoNsZss,False,False,False,False
Bakery Charles Potel,ChIJKU2PS9z5zpQRrftkVFgvsB0,True,True,False,False
Padaria do Batista,ChIJP9RLYk75zpQRXW9wCje_huM,False,False,False,False
Breads and sweets ltd Arouquense,ChIJMdil3Ar3zpQRWC5-RAVNboA,True,True,False,False
Padaria e Confeitaria Panorte,ChIJsU0sO0L3zpQRB9_vXBJ2m68,True,True,False,False
Padaria Delícia da Freguesia,ChIJyaKlB8n5zpQRXouVduex4rc,True,True,False,False
Gran Royalle Casa de Pães,ChIJGxB8ltH3zpQRDau6jlbLdRo,True,True,False,False
New bakery Lauzane,ChIJVRinKwn3zpQR6BfJOzUQyIE,True,True,False,False
Estalagem Padaria E Confeitaria,ChIJ-yAkGiH4zpQRyUsn-ncZ8W4,True,True,False,False
Padaria Bahia,ChIJAb9dhuL5zpQR0mFL7vZ1sd4,True,False,False,False
Le Pan,ChIJy43_EYT3zpQR_Twn3Fl-G5s,True,True,True,False
Padaria Dona Neiva,ChIJA2Y7ecz5zpQRsUDsn5LEiIY,True,False,False,False
Pá D'ouro Pães e Doces,ChIJl-o3SBH2zpQRruSD0r0zodI,True,True,False,False
Ebenézer Confeitaria da Zú,ChIJNeI7Xuv3zpQRBioVoRFj2b8,True,True,False,False
Padaria Trigosul,ChIJd8Mevdj5zpQRODEC0QciZ20,True,False,False,False
PADARIA DA SANDRA,ChIJqaLE5Or3zpQRAAsSRCh8bCw,True,False,False,False
Padaria Nova Tietê,ChIJJYqRaTr5zpQR2CjEHj1AaEw,False,False,False,False
Padaria Delícia da Vila Rica,ChIJi47-Bdb5zpQR-WjM1ZE9who,False,True,False,False
Paes and sweets Inajar Ltda,ChIJe05n19_5zpQRRHADWlS_lDQ,False,False,False,False
Padaria e Confeitaria Patriciashe Ltme,ChIJo2Iwbtr5zpQRAFOC7A0l-g4,True,False,False,False
Maranata Pães,ChIJ276SeWX3zpQRuNZcjNuexVQ,True,True,False,False
Encanto Das Delicias,ChIJ37IlpNr5zpQRQwk1H1i6EfY,False,False,False,False
Pão Delícia Padaria e Confeitaria,ChIJ3zKzz6v3zpQRgG-duW6ZMqk,True,False,False,False
Padaria & Mercearia ESQUINA 143,ChIJq_4DQOT3zpQRabU2-xhpERk,False,False,True,False
Padaria Charmosa,ChIJJd5ySZP5zpQRfgv26ZfrL-8,True,False,False,False
A MELHOR CIABATTA DA MINHA RUA,ChIJDcOYO__3zpQR79ys-vcFnwo,False,False,False,False
Padaria Favos,ChIJYVPG__D3zpQRi5jl95D2-P8,True,True,False,False
Verônica Ariana Confeitaria,ChIJ_0USH2j3zpQRaVA6IYo3Cdo,True,True,False,False
Padaria Santa Auta,ChIJt7F5d6P5zpQRnj8yCElW6rs,True,False,False,False
Padaria e Confeitaria Am,ChIJS0G9fCtZzpQRpbtaIFqRd7w,True,True,False,False
Padaria La Plaza,ChIJOXHQVvJXzpQR38SyVcY7lIQ,True,True,False,False
Nova Gauchita,ChIJ_QuA2K1YzpQRnQ65jQullvg,True,True,True,False
Nova Charmosa Bakery,ChIJh7HP9B1YzpQRBhg6BaXsZCU,True,True,False,False
Padaria A Lareira,ChIJw7hE_vlXzpQRYb8heuRIut4,True,True,False,False
Panificadora Mercúrio,ChIJo2kLHUf2zpQRw0NJ9tKaBXU,True,True,False,False
Garcez Bakery and Grocery,ChIJMxMS89b3zpQRCTI7aRtbN1I,False,False,False,False
Do Bairro Panificadora,ChIJT2xMqXL3zpQR_wlQdfVe58I,False,True,False,False
Villa Grano,ChIJT45fD71XzpQRVNCUMPcJnIY,True,True,False,False
Padaria Michelli,ChIJbwoRMTf5zpQRfKBUjXCr9wU,True,True,False,False
Padaria,ChIJS-17h-b3zpQRCgpcrXHmx0w,True,False,False,False
Fazemos Pão - Padaria Artesanal,ChIJTR1xKZ5XzpQRMDC-y-cEQUs,True,True,False,False
Rodésia Pães and Pastries,ChIJweqlWr5XzpQRxndMto6HVj4,True,True,False,False
Bonjour Dona Helena Padaria,ChIJg2VFHNNezpQRyeG_ErjwvMQ,True,True,False,False
Padaria Reims,ChIJ1ejGMvH3zpQRtz4n5uPP07A,True,True,False,False
Padaria Confeitaria Mirante,ChIJ2bbpByP2zpQRroQCKaSzQwU,True,True,False,False
Dengosa Breads and Pastries,ChIJL8EZtSpYzpQR0H1Qo3qVBks,True,True,False,False
Nick Maria,ChIJY4NCkXL3zpQRB0H1lyft9SA,False,False,False,False
Santo Doce,ChIJfWBO0i33zpQRvEue8xqrNDg,False,True,True,False
Feher Padaria,ChIJczFM3e5XzpQRjVGhHxrPGuU,True,True,False,False
BakeAwake,ChIJKVs8-473zpQRf0BF4dGvAb8,True,False,False,False
Big Bread,ChIJI_3TmS_5zpQRzdRlL_mDYf0,True,True,False,False
Tica Mel Doces e Bolos,ChIJVS1hUJH3zpQRQNUyI1wFKqE,True,True,True,False
Yéia Doces e Cia,ChIJfbhgx8f5zpQRzUiw0ibINwU,True,True,False,False
Confeitaria Casa da Vandinha,ChIJOaUXpz35zpQR5ltIUrh8eoM,True,True,False,False
Fica Vai ter Bolo,ChIJ2WhczH_3zpQRrwT3qpnCD2g,False,True,True,False
Casa de Bolos,ChIJ35aPu3z3zpQRjltH6efspJ8,False,True,True,False
Brazilian Pastry light,ChIJwfvaRNz5zpQRNEd-p5jURgs,True,True,False,False
Big Baker,ChIJb4VWIJz3zpQR27QGVqiBLEk,True,False,False,False
Dona Deôla - Pompéia,ChIJOSunPOdXzpQRWMQUd-WV9lA,True,True,False,False
Feliciana Pães e outras histórias,ChIJq22Y1KRXzpQR_oWUUO3gr6A,True,True,False,False
"Planeta Narguile - Tabacaria, charutaria eBebidas",ChIJfXBi7nj5zpQRQtRo5ynjPEE,True,True,True,False
TOBAC-GO Tabacaria,ChIJkb8YbL73zpQR8k2sDrtKFGg,True,False,False,False
Maktub Café & Tabacaria,ChIJb8yJdGX3zpQRUavxmbNZGV8,True,False,False,False
Fire Play Tabacaria & Lounge,ChIJwyE-mtX5zpQRyOlWQ2zPgAg,False,False,False,False
Elite Tabacaria e Headshop,ChIJaannTyH3zpQRh5SVVyl93d4,True,True,True,False
Romana lounge,ChIJ2U-tKWb3zpQRQ0I972PvbhI,False,False,False,False
TABACARIA DO FUNDÃO,ChIJX1nN74b5zpQRIRISpg-QlJI,True,False,False,False
Divino - Adega & Tabacaria,ChIJUShqO173zpQRFvX8e6aP1Io,False,True,False,False
Tabacaria w10,ChIJ64z8OaX7zpQRRtuJK0o9sQE,True,False,False,False
Tabacaria Sabores,ChIJee5EKpH3zpQRmWgZdxymtAU,True,False,True,False
Tabacaria Bilico Narga,ChIJa7rU_in6zpQRh_qPKynQPZE,True,False,False,False
Trinity Hookah Tabacaria,ChIJt3Zl1M33zpQR8xXheU-oevc,True,True,False,False
Tabacco Shop Pamukkale,ChIJ36wVnNX7zpQRzRbht-VfYbU,True,False,False,False
Vaniocantor,ChIJB0Pifqr3zpQRYW26nDN3Y1U,True,True,True,False
Tabacaria Samra,ChIJVVVRNvL2zpQRYPKqKW47NY0,True,True,True,False
Empório TobaccoShop,ChIJ-18qjJ73zpQRnSO_nuSjNu8,True,True,False,False
Pipe's Tabacaria & Acessórios,ChIJGa6gWYr3zpQRXTD0-n6KFm4,True,False,False,False
Ws White Smoke,ChIJLYC76xf3zpQRwgfpc5A9VYI,True,False,False,False
Dark'Smoke Tabacaria e Bebidas,ChIJNw5LGcr7zpQRpieNtOo3Nm8,True,False,False,False
Vila Nova Tabacaria,ChIJX1PJVoL3zpQRF29mV-vmV1o,True,False,False,False
Tabacaria Makesmoke,ChIJ_4lRFHT3zpQRaNPqwgZ7JX0,True,False,False,False
Tabacaria do Lalá,ChIJbc5S4sz5zpQRV5zICI7fcdc,True,True,True,False
Tabacaria M.S,ChIJA_JtTmb3zpQRbyGJC6pXa3Q,True,False,False,False
Rovito Adega & Tabacaria,ChIJMeqaiXv3zpQR2bWUX6nx8Io,True,True,True,False
Tabacaria Família Zoeiros,ChIJAZXQN2v3zpQRNuOKRPtij0M,True,False,False,False
TABACARIA SURYA,ChIJQ0nflO_5zpQRG8nwR-JvM1Y,True,True,False,False
Tobacconist Taurus Hookah,ChIJCcdc8sr3zpQRMhP3I4tTvWI,True,True,True,False
J&J Hookah Delivery,ChIJLTD1V273zpQRdKOcSuwXNJM,True,True,True,False
Tabacaria Hookah Crazy,ChIJ68A1XOv1zpQRwI4morhC6DU,True,False,False,False
Java Roots Reggae shop,ChIJ-c2Hcy_4zpQRUxYm8cKL9cE,True,True,True,False
Tabacaria Dananargas,ChIJWb7fKzP6zpQRUO4dzB1Wxcg,True,False,False,False
Dani Narguiles Loja 2,ChIJMwUlLnL5zpQR53VDqreKRss,True,True,True,False
Fumaça Store,ChIJ6374eHX5zpQRV_e_g4QS3Cc,True,False,False,False
Vapor on tabaco,ChIJp33srZv3zpQRHhBzkNHck48,True,False,False,False
Tabacaria LB NARGUILE,ChIJfxZToRX3zpQRLUyjKVIv4t8,True,True,True,False
"Lojas Ramos (Revistaria,Tabacaria,Papelaria e Presentes)",ChIJnWBwVgz3zpQRglYYCss_czQ,True,True,False,False
Sp Hookah Tabacaria,ChIJNzZ8s8v7zpQRPROGN3HE3Mo,False,False,False,False
Tabacaria Marcy,ChIJ20Wsg_33zpQR9gzyvanhsEw,False,False,True,False
Zattmeh tabacaria,ChIJXffDu1H3zpQRPDEW4dUcrVQ,True,True,True,False
FIRE LOUNGE RUA 2,ChIJs4ZtVZj3zpQRrCWmdcBdIwk,True,False,False,False
Tabacaria e Lounge HORNET,ChIJ7eUA5JP3zpQRlnYKeknzMsc,True,False,False,False
Mr hookah tabacaria e dega,ChIJxbQXnP35zpQR7i1NHuVufbY,True,True,False,False
BRAW Distribuidora e Tabacaria,ChIJ8SdJpnf1zpQRj9a8j7kPu0o,True,True,False,False
Domínio Tabacaria,ChIJozkrCMf5zpQRr6sz0KOZYms,True,True,True,False
Hookah Crazy,ChIJ52lVlez3zpQRbFnEHWA_Zs4,True,True,True,False
Go Fire Tabacaria e Utilidades,ChIJxaAUVVz5zpQRiu6wE_jDEmA,True,True,False,False
Cosmo Tabacaria,ChIJyVM16y72zpQRSAyazA4Iw58,True,True,True,False
Tabacaria do gordão,ChIJDRk7doL3zpQR8nRydepDDgI,False,False,False,False
.,ChIJc4WYrL_3zpQRGZC08NQyrjE,False,False,False,False
Tabacaria Do Simpsons,ChIJO0tvgr73zpQRE18H6_iHMUc,True,False,False,False
Tabacaria Loja Do Primo,ChIJX1qUE7f3zpQRF_KoVWXuDl0,True,True,True,False
Ibiza Tabacaria,ChIJA1Vn3EL3zpQRylJpU5s2xHM,True,True,True,False
Tabacaria Los Primos,ChIJ1eQq7PD7zpQRGnTPsLsQSxc,True,False,False,False
JG Tabacaria,ChIJaxMAEan5zpQRBoGkniJhL9Y,True,False,False,False
Tabacaria Shay !!,ChIJC8bZwIv5zpQRr06HA2qNEqA,True,False,False,False
Narguilé's Princess,ChIJuxU726n5zpQRJYcEzFHlu_A,True,True,True,False
Tabacaria do Birão,ChIJp1erATz5zpQRlBpwmloFcMY,True,True,True,False
Stay Hookah,ChIJIfMVDsv3zpQRfv5iI4XHOZU,True,True,True,False
TABACARIA AL HEBBARIEH,ChIJ1XnKlf_2zpQRzu0QZuSKMC8,True,False,False,False
Dony Adega e Tabacaria,ChIJM40PlHT5zpQRD6xw67aechg,True,False,True,False
Zafirah Tabacaria e Lounge,ChIJ9VYlq7L3zpQRgUum1voeOQk,False,False,False,False
Cravo & canela - Tabacaria e Presentes,ChIJ64dJYBRYzpQR7ZOqHi0tOoA,True,True,True,False
Rodriguinho's bar & tabacaria,ChIJaQHyVZ33zpQR6zzQbSfCzWo,True,False,False,False
DABARRA TABACARIA E PRESENTES,ChIJ4UhyLlX5zpQR1MVU1nA7Ds4,True,True,True,False
Martinica's Food Adega & Tabacaria,ChIJJ8sApMv5zpQRis0lg56FFqU,False,False,False,False
Tabacaria Sweet na Lapa - São Paulo,ChIJcX7L9Hv4zpQRWRpUHbnd4ho,True,True,True,False
"Rei da Dose Adega,Tabacaria e Distribuidora de bebidas",ChIJnwX674z3zpQRi-bbXM8wqkI,False,False,False,False
TABACARIA DAOESTE,ChIJnw3mhgL5zpQRFXuywX5Y6Cg,True,False,True,False
Marques Tabacaria,ChIJBU4CZTr1zpQRrYdQ7ziY4ic,True,False,False,False
TABACARIA HOOKAH VISION,ChIJl8BUyLH1zpQRyXebWbr5LBg,True,True,False,False
ADEGA E TABACARIA FRUTAL,ChIJ1cFugyL5zpQRnONjqAtgFYY,True,True,True,False
The boss tabacaria,ChIJxeKLXgX3zpQRsk6EZLpOnEU,False,False,False,True
Tabacaria Smoking Point,ChIJd-glbcf7zpQRwyqGYRf5Qc0,True,False,True,False
Tabacaria Los Grandes,ChIJ-yp-N5D5zpQR89rupusmvt0,True,False,False,False
4 All Tabacaria,ChIJd29doi35zpQR5jaZTMjv70Y,True,False,False,False
Tabacaria e Lounge Nova Geração,ChIJrXPHPDNfzpQRenPOR2XNkbs,True,True,False,False
Tabacaria Dragon,ChIJRzYq81RZzpQRGlLAXTrdvVs,True,True,True,False
MK pub,ChIJJac62E_3zpQRLG7lCuIE_RA,True,False,False,False
Fépeto Hookah Lounge,ChIJcZMZLBz5zpQRJMjJp2K0TvM,True,False,False,False
Lord Lounge bar,ChIJm9iiGyL4zpQRw3Ak602xBKU,False,False,False,False
ADEGA BARUEL E ARTIGOS DE TABACARIA,ChIJ4Tm4GcP3zpQRUMsBovt69V8,True,True,True,False
Dujab_tabacaria,ChIJpx50J8P5zpQRhvGDxVinHUU,True,False,False,False
Tabacaria & Adega Top London,ChIJLR9Z_VX5zpQR002KidSX31Q,True,True,False,False
Muniz Hookah,ChIJ6TvW1d_5zpQRpbNw18K0tCc,True,False,False,False
Ouro Point,ChIJZ2u_MSn3zpQRj9zQB7cgjcU,True,False,False,False
La Gringa Lounge,ChIJqdlpNdr5zpQRck8oMXnoGgY,True,False,True,False
