Estabelecimento_ID,inicio,fim,madrugada,manha,tarde,noite,inicio_periodo,fim_periodo
ChIJo3noVsZZzpQRzrROXPPAql4,6:0,23:0,0,100,100,68,manha,noite
ChIJ0Qk6kEFZzpQRRPFwuFZOrQk,11:0,21:30,0,15,100,42,manha,noite
ChIJMeqxOtdZzpQRTl-pVPIQwNQ,18:0,24:0,0,0,13,85,tarde,noite
ChIJUT9Ex8xZzpQROmuZ8FfX3bk,6:0,24:0,0,100,100,85,manha,noite
ChIJlfU1QjNYzpQRbkbaqiB3NSc,11:30,4:0,0,7,100,85,manha,madrugada
ChIJ01KY3ZVZzpQRJL2DwcqUtyA,11:30,15:0,0,7,43,0,manha,tarde
ChIJF-L_Y0xYzpQRmsAFiEP6R4c,12:0,15:30,0,0,51,0,tarde,tarde
ChIJGTYSkhRZzpQRzju0OpOkN4M,11:30,15:30,0,7,51,0,manha,tarde
ChIJXb0UWrJXzpQRnN106kAkuNI,11:0,15:0,0,15,43,0,manha,tarde
ChIJ99ZdMaVQzpQR5gGL903i328,10:0,19:0,0,32,100,0,manha,noite
ChIJb-4Wub5fzpQR2vpEMQ_4Ex0,,,0,0,0,0,,
ChIJjUwE4pVbzpQRolul8ZlxEvY,7:0,23:0,0,83,100,68,manha,noite
ChIJ8Rf2XKJZzpQRVQbS8gytCSQ,8:0,22:0,0,66,100,51,manha,noite
ChIJJ4UfTEcqs6QRnAlm5TZtj6M,12:0,19:0,0,0,100,0,tarde,noite
ChIJ4-chGqtZzpQRt8mg8lyE954,9:0,19:0,0,49,100,0,manha,noite
ChIJPVa4da5ZzpQRjV4N_Ymye8M,6:0,21:0,0,100,100,34,manha,noite
ChIJcaO9791ZzpQRsHvBFXtPFSk,,,0,0,0,0,,
ChIJQSW6pVNYzpQR9MYX3LmoPqE,10:0,22:0,0,32,100,51,manha,noite
ChIJV4XzbbVZzpQRc-AbLWKxEXM,7:0,24:0,0,83,100,85,manha,noite
ChIJdVGfo6hZzpQRcgEVXfvSrMU,12:0,14:30,0,0,36,0,tarde,tarde
ChIJM_jCNrBZzpQRwuw1fRvI5cc,18:0,23:0,0,0,13,68,tarde,noite
ChIJ09UHRLJZzpQRf_642n_xrHw,6:30,23:0,0,92,100,68,manha,noite
ChIJcx_wjylZzpQR9QJUX8mg0uQ,18:0,20:0,0,0,13,17,tarde,noite
ChIJW3Q-Fj5ZzpQRh3Bp5VGHbOk,8:30,22:0,0,58,100,51,manha,noite
ChIJc-PE5-ZZzpQRJisZnfAf55w,7:30,17:0,0,75,72,0,manha,tarde
ChIJ8VGlWP9ZzpQRIpfHNxCSJHM,,,0,0,0,0,,
ChIJQU0IWWH3zpQR4T3vb41nTak,,,0,0,0,0,,
ChIJY1dK7wv4zpQR9T7fPT_1fyM,11:30,15:30,0,7,51,0,manha,tarde
ChIJG-prNrVfzpQRd54AiN2gfh8,11:0,23:0,0,15,100,68,manha,noite
ChIJn_oQI3hazpQRJQb5S49Q820,11:30,20:0,0,7,100,17,manha,noite
ChIJgQEJC81fzpQRJ9nvl7g43UA,12:0,23:0,0,0,100,68,tarde,noite
ChIJizozqV9ezpQRwd3CnvZtlaI,11:30,23:0,0,7,100,68,manha,noite
ChIJPxAqPGpXzpQRg4IZpHARbOM,12:0,16:0,0,0,58,0,tarde,tarde
ChIJsVfsmplmzpQRu8UJJDME968,11:0,23:0,0,15,100,68,manha,noite
ChIJ_Vub5g9azpQRWVbrF5MPcO0,12:0,18:0,0,0,87,0,tarde,tarde
ChIJq98QjmdXzpQRslBbN8cbGBY,11:0,15:0,0,15,43,0,manha,tarde
ChIJ2TuilrBbzpQRcsTmdq633Qc,,,0,0,0,0,,
ChIJHTRud8NZzpQRXiVHzWAXwgA,12:0,15:0,0,0,43,0,tarde,tarde
ChIJVxMBfBRXzpQRd47_9TJuVcU,19:0,23:0,0,0,0,68,noite,noite
ChIJTVsoBopbzpQRVto29REp-4Y,,,0,0,0,0,,
ChIJy5YOyetRzpQR9BMB4kxdyhc,12:0,15:30,0,0,51,0,tarde,tarde
ChIJ9a87VzFdzpQRKhY5kEGevd4,7:0,21:30,0,83,100,42,manha,noite
ChIJreLvA5BezpQRGGBFD0nBOBE,24:0,17:0,0,0,0,0,noite,tarde
ChIJ-6pDDo90VwERXpuj7tOdBDc,24:0,15:0,0,0,0,0,noite,tarde
ChIJvXsZv95nzpQRGCjpAcA6k24,11:0,23:0,0,15,100,68,manha,noite
ChIJ31lOvNJZzpQR-V_S-hhrjZo,7:0,24:0,0,83,100,85,manha,noite
ChIJp_mWnatZzpQRADHd38qEuC8,11:0,15:0,0,15,43,0,manha,tarde
ChIJzRFT3K1ZzpQRpF5wtPi-Au0,11:30,15:30,0,7,51,0,manha,tarde
ChIJW2cKDnJZzpQRuUQ9vfS1NUA,11:30,20:45,0,7,100,30,manha,noite
ChIJpViulNNZzpQRj_CAylzVKFA,,,0,0,0,0,,
ChIJabMAAKlZzpQRmiHcuY1771E,11:0,19:30,0,15,100,8,manha,noite
ChIJAyAYpahZzpQRbl1X5JjEAN0,11:30,16:0,0,7,58,0,manha,tarde
ChIJQekODKxbzpQRCbNJDHm5LAE,12:0,15:0,0,0,43,0,tarde,tarde
ChIJfwck1wBazpQRvInykdPvv_c,19:0,3:0,0,0,0,85,noite,madrugada
ChIJda8rSNFZzpQRuH69XXD33I8,12:0,15:0,0,0,43,0,tarde,tarde
ChIJezrOSLJDzpQRX6xUqJG4mSs,11:0,23:0,0,15,100,68,manha,noite
ChIJfcy429ZZzpQRigLsXHnZmug,12:0,15:0,0,0,43,0,tarde,tarde
ChIJERZ_5bpZzpQR_2fhaEj9gc8,20:0,3:0,0,0,0,68,noite,madrugada
ChIJA05vCTVZzpQR80hhCc3f2to,17:0,2:30,0,0,28,85,tarde,madrugada
ChIJJeqjjT1ZzpQRHnJpFPn0sHE,22:0,5:0,0,0,0,34,noite,madrugada
ChIJm7v1ByBZzpQRwPtWOMaixtk,22:0,6:0,0,0,0,34,noite,manha
ChIJkYcX2plXzpQRM2ToE6lWofo,18:0,4:0,0,0,13,85,tarde,madrugada
ChIJZ4HVSjNYzpQRVxV5b-jiGG0,18:0,2:0,0,0,13,85,tarde,madrugada
ChIJK-cM3apjzpQRAlwzdJtp-zQ,16:0,2:0,0,0,42,85,tarde,madrugada
ChIJgyl0a8VZzpQRSoNGpLxCznI,6:0,24:0,0,100,100,85,manha,noite
ChIJEz597WBhzpQRhH18KVc83V0,22:0,6:0,0,0,0,34,noite,manha
ChIJ_-SqQCJfzpQREkNXRGzYPFE,11:0,3:0,0,15,100,85,manha,madrugada
ChIJV52V04pZzpQRF9TT8lxXxaQ,18:0,23:0,0,0,13,68,tarde,noite
ChIJZaK3aTNYzpQR1DwQ3Odoyug,7:0,24:0,0,83,100,85,manha,noite
ChIJRXhD-EpYzpQROzTghD9sanQ,19:0,6:0,0,0,0,85,noite,manha
ChIJtT3vsgdZzpQRhlPdYy7Xkyc,19:0,1:30,0,0,0,85,noite,madrugada
ChIJna9YENNZzpQRfiqkTj7HKsY,16:0,24:0,0,0,42,85,tarde,noite
ChIJFXqeh7RZzpQRy9XSx1t85T8,22:0,5:0,0,0,0,34,noite,madrugada
ChIJpwQLZUhXzpQRHHn7SQKOImg,12:0,15:0,0,0,43,0,tarde,tarde
ChIJZTRvRdNZzpQROBiTCpJ5cKs,18:30,24:0,0,0,6,85,tarde,noite
ChIJtZLsfUpYzpQRr00J8Jpd_Oo,20:0,5:0,0,0,0,68,noite,madrugada
ChIJzUtyX7NbzpQRkWq8YCeX_pg,16:0,4:0,0,0,42,85,tarde,madrugada
ChIJoQ1nE4ZbzpQR42SQaDSKuBM,22:0,5:0,0,0,0,34,noite,madrugada
ChIJ034dRW9nzpQR1rnhQUGpMwI,23:0,5:0,0,0,0,17,noite,madrugada
ChIJE__hkBFazpQRYWTkeMhhAa0,12:0,1:0,0,0,100,85,tarde,madrugada
ChIJBaAobatQzpQR9at4L-FRAIM,18:0,24:0,0,0,13,85,tarde,noite
ChIJG0gaettXzpQR9mZJbYtoKm8,18:0,4:0,0,0,13,85,tarde,madrugada
ChIJMxUQOZtbzpQRMFfnopTnW0M,,,0,0,0,0,,
ChIJc9hehhBXzpQRng1y2TUpolY,,,0,0,0,0,,
ChIJ9SZnUdJZzpQR-HlLnF_O1no,,,0,0,0,0,,
ChIJdbFtcixbzpQRcKFDK_B083k,18:0,4:0,0,0,13,85,tarde,madrugada
ChIJw-d4GUJXzpQR6eIiaPq4ses,11:0,2:0,0,15,100,85,manha,madrugada
ChIJ6zxw44FXzpQRA6JWXjH7NVk,6:0,23:0,0,100,100,68,manha,noite
ChIJU3SzyARXzpQRZ8yXaz00P6E,22:0,5:0,0,0,0,34,noite,madrugada
ChIJ9-4XIUNXzpQRuV_ItLaY8P4,20:0,5:0,0,0,0,68,noite,madrugada
ChIJoXVXLFtXzpQRj5qbE2eaSCc,17:0,2:0,0,0,28,85,tarde,madrugada
ChIJ3zJBkwRXzpQRpzuQBbGRGJc,17:0,5:0,0,0,28,85,tarde,madrugada
ChIJv6TofzJbzpQRccUTDUX41aw,17:0,22:0,0,0,28,51,tarde,noite
ChIJzYrenU5XzpQRvnZbompV1fc,12:0,15:0,0,0,43,0,tarde,tarde
ChIJzdYH7gNazpQRtrDHI-b4cYg,12:0,22:0,0,0,100,51,tarde,noite
ChIJO2wztalQzpQRwACvuuE9iGM,12:0,15:0,0,0,43,0,tarde,tarde
ChIJoy3IAk5bzpQRlwPyapsgFEA,12:0,15:0,0,0,43,0,tarde,tarde
ChIJL_yv6A5azpQRt1xZkBmqqvU,11:0,23:0,0,15,100,68,manha,noite
ChIJWwCDegxazpQRD37pvlmkxUI,11:30,15:0,0,7,43,0,manha,tarde
ChIJCdf3mglazpQR0SlCWmSY2XU,12:0,14:30,0,0,36,0,tarde,tarde
ChIJYxZAHQFazpQRT6NwN-sObS0,12:0,22:0,0,0,100,51,tarde,noite
ChIJH5S7PRRazpQR1qAwBXMRAgU,12:0,15:0,0,0,43,0,tarde,tarde
ChIJjVQ7yQNazpQRd9SyTv5TL18,18:0,23:0,0,0,13,68,tarde,noite
ChIJwbMbiwxazpQRO8PsJravn6I,12:0,15:0,0,0,43,0,tarde,tarde
ChIJYVfk_gNazpQRX0VNOUIVTmc,11:30,23:0,0,7,100,68,manha,noite
ChIJ92dbkg5azpQRagvlWjdBZD8,12:0,23:0,0,0,100,68,tarde,noite
ChIJbzXwOxJbzpQRxBq-3N9fbcI,12:0,15:0,0,0,43,0,tarde,tarde
ChIJi7Gh9GBbzpQRt2-wbkL6t9A,8:0,22:0,0,66,100,51,manha,noite
ChIJww6Jg1VXzpQRKtiTB83kSHk,12:0,15:0,0,0,43,0,tarde,tarde
ChIJiWAWxX9RzpQRj4SL2srHs3Q,12:0,17:0,0,0,72,0,tarde,tarde
ChIJ8_CHI5ZQzpQRwz3q6jQEI_A,11:30,15:0,0,7,43,0,manha,tarde
ChIJ83jp_whazpQR044QY7aTX8Q,12:0,22:0,0,0,100,51,tarde,noite
ChIJAxoIvQlazpQRxei3HXQDB_4,10:0,19:0,0,32,100,0,manha,noite
ChIJHxFyr5RXzpQRFOeYu27j-1s,12:0,15:0,0,0,43,0,tarde,tarde
ChIJPa06RgVTzpQR_hh6Fh-YX6w,12:0,15:0,0,0,43,0,tarde,tarde
ChIJX32r3rpRzpQRZOPm2-jREck,18:0,23:30,0,0,13,76,tarde,noite
ChIJw56rHBxbzpQR46cYyFuFBOw,11:0,1:30,0,15,100,85,manha,madrugada
ChIJQUC6T6hZzpQRprejnKdZj2Q,12:0,15:0,0,0,43,0,tarde,tarde
ChIJe4TPjdlZzpQRxs4_sMmL9vQ,12:0,15:0,0,0,43,0,tarde,tarde
ChIJs6p9cwZazpQRfQgwYpWrDoY,,,0,0,0,0,,
ChIJqeTyM3JazpQRipa0NxYO1bA,12:0,15:0,0,0,43,0,tarde,tarde
ChIJtRA-n2BXzpQRuDoDeDGts10,12:0,16:0,0,0,58,0,tarde,tarde
ChIJ1Rg0BWpXzpQRFZ2z-rSYoww,12:0,15:0,0,0,43,0,tarde,tarde
ChIJvaOYTDZXzpQRN08dRbWtlxg,12:0,15:0,0,0,43,0,tarde,tarde
ChIJvQYARyVazpQRWm6P67w7w-o,12:0,15:0,0,0,43,0,tarde,tarde
ChIJ-3LFZqtQzpQRXjPQGDJe00E,12:0,15:0,0,0,43,0,tarde,tarde
ChIJU8G9lQlazpQRYs2wAdGrcvk,11:0,1:45,0,15,100,85,manha,madrugada
ChIJt2iF1lVXzpQRqN3XhLagoKo,12:0,15:0,0,0,43,0,tarde,tarde
ChIJ1_LjYg5XzpQRhiLSmjjM8wQ,11:30,24:0,0,7,100,85,manha,noite
ChIJI33vVWhXzpQRVtlIfr8i7k8,12:0,15:0,0,0,43,0,tarde,tarde
ChIJDTihe2lXzpQRp5eDyuREVy4,12:0,14:30,0,0,36,0,tarde,tarde
ChIJeULgXSVRzpQRuw7GVNI-QO0,12:0,14:0,0,0,29,0,tarde,tarde
ChIJpanwHGlXzpQRplb2pDf6YJo,11:30,15:30,0,7,51,0,manha,tarde
ChIJ6VGzG7BQzpQRC6irWms5NSs,12:0,15:0,0,0,43,0,tarde,tarde
ChIJWemVf65XzpQRDadKT422PM8,12:0,15:0,0,0,43,0,tarde,tarde
ChIJ9Z5bPm1azpQRQgIW_YWhSRk,11:30,4:0,0,7,100,85,manha,madrugada
ChIJ785L4ltXzpQRg9Rd0TVHlBY,11:30,15:0,0,7,43,0,manha,tarde
ChIJ72ykdu1nzpQRfN6TEnQX4YY,11:30,15:0,0,7,43,0,manha,tarde
ChIJb2K22bpQzpQRbviWXYld56Y,12:0,15:0,0,0,43,0,tarde,tarde
ChIJXYARwLVQzpQR58F9w73CpWc,11:15,14:30,0,11,36,0,manha,tarde
ChIJmZVuBaVQzpQRGi3VSH0xOQA,11:30,4:0,0,7,100,85,manha,madrugada
ChIJYYXgUcxRzpQR-5Br9RIk5HI,11:30,15:0,0,7,43,0,manha,tarde
ChIJFfmn2bZQzpQRF-AlTIY7wSU,11:30,16:0,0,7,58,0,manha,tarde
ChIJh08AG0hXzpQRdgoSei_-r4k,11:30,14:30,0,7,36,0,manha,tarde
ChIJ1YHBekVXzpQRfUG34PBj-cw,11:0,15:0,0,15,43,0,manha,tarde
ChIJh9fPnqNRzpQR7p3DTXKYAco,11:30,15:0,0,7,43,0,manha,tarde
ChIJH1Qsus1bzpQRpLp9hUMjJ8Y,11:30,15:0,0,7,43,0,manha,tarde
ChIJH173Fb5bzpQRT6JwqIJCggE,,,0,0,0,0,,
ChIJL00bW09azpQRifoC_Uq-LFU,11:30,14:30,0,7,36,0,manha,tarde
ChIJ3z8plzJZzpQR6oMKPl6UYsg,,,0,0,0,0,,
ChIJvV8qyXdXzpQRVNY9qP6hWnE,12:0,15:0,0,0,43,0,tarde,tarde
ChIJ1ZdriDxXzpQR8YdrkDMc3Tg,12:0,15:0,0,0,43,0,tarde,tarde
ChIJtTAha0FXzpQReBIHLAYxMBY,12:0,15:0,0,0,43,0,tarde,tarde
ChIJbdoRFzBazpQRUTe7sXVlFPY,12:0,23:0,0,0,100,68,tarde,noite
ChIJ3fob7F1XzpQRu9LatI9DjBY,12:0,15:0,0,0,43,0,tarde,tarde
ChIJhYMxy5JZzpQR_qfOR1fmouw,12:0,15:0,0,0,43,0,tarde,tarde
ChIJzQmLX5ZXzpQRZSbf_a2A9B0,12:30,16:0,0,0,51,0,tarde,tarde
ChIJq7gL90lXzpQRqu_ngBDJOjs,12:0,15:0,0,0,43,0,tarde,tarde
ChIJ0RIVXyFbzpQRCFKij8sMym8,12:0,23:30,0,0,100,76,tarde,noite
ChIJM-nci0hXzpQRsPJTXtLHajM,10:0,22:0,0,32,100,51,manha,noite
ChIJn-RdVSFazpQRk1A4kp2XCpU,18:0,22:30,0,0,13,59,tarde,noite
ChIJValQbXhXzpQRaKMXsHNI6WM,12:0,15:0,0,0,43,0,tarde,tarde
ChIJ36K1yE5XzpQRPoV2QzEBe-E,11:30,23:0,0,7,100,68,manha,noite
ChIJK5-M2yhXzpQRVOQucOa-tTI,11:0,23:0,0,15,100,68,manha,noite
ChIJ_3PjWElazpQRsrpeveGaO-8,11:30,14:30,0,7,36,0,manha,tarde
ChIJlQ7E52xbzpQR2AKyMTrsjE0,12:0,15:0,0,0,43,0,tarde,tarde
ChIJu8aOo2hYzpQREjeSGXbyIzw,7:0,20:0,0,83,100,17,manha,noite
ChIJRfMR3l1YzpQReCvfjyBbz2M,7:0,18:0,0,83,87,0,manha,tarde
ChIJyZ81F2dYzpQRUPuNagsSuPk,11:0,21:0,0,15,100,34,manha,noite
ChIJ0Yy1sZ1ZzpQR_VqZyGVNuoE,11:30,15:30,0,7,51,0,manha,tarde
ChIJb3NtjV1YzpQRVkHupyWR5vA,11:0,15:0,0,15,43,0,manha,tarde
ChIJ1x3JR6NZzpQRleOMtONVLdA,11:0,15:30,0,15,51,0,manha,tarde
ChIJjYv52mZYzpQRiqqWkagG6pc,17:0,21:0,0,0,28,34,tarde,noite
ChIJ__-LeF1YzpQRug8bjpU8y64,11:0,18:0,0,15,87,0,manha,tarde
ChIJ7ceUKnJYzpQRPMU11_Q0zPk,12:0,15:30,0,0,51,0,tarde,tarde
ChIJTVqiJl5YzpQRo9SlfV0S5NM,6:0,23:0,0,100,100,68,manha,noite
ChIJ3RjTDV5YzpQRNirZbzAkPj8,11:0,22:30,0,15,100,59,manha,noite
ChIJjZLwCW9YzpQRMOIf2we8Z_U,11:39,15:30,0,4,51,0,manha,tarde
ChIJ8fWCeWhYzpQRkVYWsfWQOKM,6:30,15:0,0,92,43,0,manha,tarde
ChIJaSgodm9YzpQRFWSzDHyNgNs,7:0,21:0,0,83,100,34,manha,noite
ChIJnTU8pY9ZzpQRBaXPMN1BJFU,,,0,0,0,0,,
ChIJobLfdZ9ZzpQR4byJK-bS9dA,11:30,14:30,0,7,36,0,manha,tarde
ChIJk7008GZYzpQRq9JtwT4-0rA,11:30,14:30,0,7,36,0,manha,tarde
ChIJ4XwfnV1YzpQRFOKv9K3vR18,7:0,16:0,0,83,58,0,manha,tarde
ChIJ18Pw7W9YzpQRnGWHYO1Tdv4,12:0,15:0,0,0,43,0,tarde,tarde
ChIJjzGp8GZYzpQRPNBK1Ss0QcU,11:0,19:0,0,15,100,0,manha,noite
ChIJzS2P4lpZzpQRGBOddgtP-Zw,11:30,22:0,0,7,100,51,manha,noite
ChIJud8Bx25YzpQRfZOedWmaOMs,17:30,24:0,0,0,20,85,tarde,noite
ChIJzX8RZV5YzpQRY6Tkd8YjtxI,7:0,21:0,0,83,100,34,manha,noite
ChIJR3NTC15YzpQRdwUUmqFDMME,11:30,14:30,0,7,36,0,manha,tarde
ChIJf8uOb29YzpQRtGWCdp5Z19w,11:0,15:30,0,15,51,0,manha,tarde
ChIJPwLQB2dYzpQRu6nYKALSH1k,11:0,15:0,0,15,43,0,manha,tarde
ChIJZ2TKOGRYzpQRAtjaDTpH1xw,18:0,22:0,0,0,13,51,tarde,noite
ChIJt7Al52dYzpQRDoGvUO1d-18,11:30,15:30,0,7,51,0,manha,tarde
ChIJgwG5V29YzpQR-H3VBMUdGaE,5:0,22:0,18,100,100,51,madrugada,noite
ChIJ50LKxm1YzpQRq_Qj1zBQvtI,18:0,1:0,0,0,13,85,tarde,madrugada
ChIJPWmFpGBYzpQR40LD2rnI3jU,11:30,14:0,0,7,29,0,manha,tarde
ChIJrfvK_JdZzpQRcs3-GshmLKc,16:30,21:0,0,0,35,34,tarde,noite
ChIJreu5JVxYzpQRpYLNcaPhp4s,11:0,15:0,0,15,43,0,manha,tarde
ChIJU1Bxym9YzpQRZz04uDxo1l0,,,0,0,0,0,,
ChIJG7o1NWdYzpQRrgJDRSBMHMg,11:30,15:0,0,7,43,0,manha,tarde
ChIJvZDUCptZzpQRDaVwwvI5wy4,9:0,23:0,0,49,100,68,manha,noite
ChIJm_mLU5dZzpQRdHbth1FILCU,9:0,17:30,0,49,80,0,manha,tarde
ChIJJXMcJlpYzpQReBaAjwFeXDI,7:0,15:30,0,83,51,0,manha,tarde
ChIJkXGEO5FZzpQRCAwnicIsUqc,12:0,22:0,0,0,100,51,tarde,noite
ChIJ83eYFmdYzpQRVIMLMjU3SI4,6:0,22:0,0,100,100,51,manha,noite
ChIJyVfRoxZZzpQRe0GwGkIdn9I,11:0,16:0,0,15,58,0,manha,tarde
ChIJRVE84NNZzpQRVrH6KT_T5CI,,,0,0,0,0,,
ChIJlU8veWBYzpQRSBmMVZT95pU,6:0,24:0,0,100,100,85,manha,noite
ChIJo9ZTl3JYzpQR2NY7bWqsdDM,10:45,15:0,0,19,43,0,manha,tarde
ChIJGT44cWZYzpQRxLbp071FkSM,6:0,22:0,0,100,100,51,manha,noite
ChIJ57qr8rhZzpQR-EXSCiezz-Y,11:0,15:0,0,15,43,0,manha,tarde
ChIJI3_rRG5YzpQRQn9hxzT27zk,11:0,14:50,0,15,41,0,manha,tarde
ChIJcXHElR1ZzpQRSWQ5BMmGy98,17:0,22:0,0,0,28,51,tarde,noite
ChIJdRR8NmZYzpQRxkClTOzIPIo,9:0,18:0,0,49,87,0,manha,tarde
ChIJV9laPVxYzpQRvrAUA6wkwG0,6:30,22:0,0,92,100,51,manha,noite
ChIJ44x1nl1YzpQRuovOW7WLrY4,6:30,18:0,0,92,87,0,manha,tarde
ChIJTchCnWBYzpQRGLIXGBWp3kg,17:0,23:0,0,0,28,68,tarde,noite
ChIJf-LEn21YzpQRd2GE8iMwQmY,9:20,18:0,0,44,87,0,manha,tarde
ChIJda1rwGBYzpQRUJ0J_pypTPs,6:0,24:0,0,100,100,85,manha,noite
ChIJxzL3SWdYzpQRJTF59uvllvQ,11:30,14:30,0,7,36,0,manha,tarde
ChIJowfJQdNZzpQRArn72foZT5U,11:30,14:30,0,7,36,0,manha,tarde
ChIJzdPM12ZYzpQRiPttGrd-FoY,11:30,15:0,0,7,43,0,manha,tarde
ChIJV5mjSW9YzpQRZ43E5LAUiIA,6:0,22:0,0,100,100,51,manha,noite
ChIJzdJzM2RYzpQRcamOocGkxto,6:0,21:0,0,100,100,34,manha,noite
ChIJf2yiDl5YzpQR32j0Dzw2wfA,9:30,20:0,0,41,100,17,manha,noite
ChIJnxQrM2dYzpQRTNShAljVZgI,11:30,15:0,0,7,43,0,manha,tarde
ChIJpw_512ZYzpQRdjV3hwU2zDU,12:0,14:0,0,0,29,0,tarde,tarde
ChIJG2P-xWBYzpQR7fVYm_evv0E,11:30,15:0,0,7,43,0,manha,tarde
ChIJI-fZZxFZzpQRTtSaOhjUz4s,11:30,15:0,0,7,43,0,manha,tarde
ChIJJdHnBGZYzpQRD8AI84-3w8U,6:0,18:0,0,100,87,0,manha,tarde
ChIJgVJJD2dYzpQRS2Pnr7SAxQk,6:30,20:0,0,92,100,17,manha,noite
ChIJp6UvFm5YzpQR_9Y8GMkpWrU,11:0,16:0,0,15,58,0,manha,tarde
ChIJEfzzvmBYzpQR2ZrRSAqPxKo,11:0,14:0,0,15,29,0,manha,tarde
ChIJm95F5GZYzpQRIWEXxybu-5o,17:0,22:0,0,0,28,51,tarde,noite
ChIJvRkfc1ZZzpQRWneELG_LYrs,5:30,23:0,8,100,100,68,madrugada,noite
ChIJuVLajF1YzpQR_4XBCQyYzNg,12:0,20:0,0,0,100,17,tarde,noite
ChIJw6fCzF9YzpQRiEeoykklOVA,5:0,23:0,18,100,100,68,madrugada,noite
ChIJK87-lGBYzpQRz0_80FHkAME,17:0,23:0,0,0,28,68,tarde,noite
ChIJzV6Nv3FYzpQR83VOQ1vGWfc,18:0,2:0,0,0,13,85,tarde,madrugada
ChIJ4yEwVuFZzpQRgVJlKE0NhvI,11:0,23:0,0,15,100,68,manha,noite
ChIJGzi9f2VYzpQRJn8WcQe2vMM,6:0,22:0,0,100,100,51,manha,noite
ChIJRebQ-mZYzpQRaEsCGxeeyzE,11:30,14:30,0,7,36,0,manha,tarde
ChIJb4xfkuxYzpQRro2GI3R5W2Y,11:30,22:0,0,7,100,51,manha,noite
ChIJZ3f36nDk3JQRWNGVABR93yo,11:30,22:0,0,7,100,51,manha,noite
ChIJcX25Sy4f35QRWF9mGxRcdsY,8:0,20:0,0,66,100,17,manha,noite
ChIJJZoCg35izpQR9_ym3Fbu06o,10:0,22:0,0,32,100,51,manha,noite
ChIJZbH1BE1D65QRKfQ-OTzUsBU,12:0,14:30,0,0,36,0,tarde,tarde
ChIJBxxESAlXzpQRm8dCC9ERKpY,11:0,22:0,0,15,100,51,manha,noite
ChIJx_Uf3UJUzpQR0n0IF7nl9_k,10:0,22:0,0,32,100,51,manha,noite
ChIJx8kH3YRfzpQRSEXQaDgVps4,11:30,23:0,0,7,100,68,manha,noite
ChIJiWhzqWt-mQARDHvKFKXnCxo,12:0,22:0,0,0,100,51,tarde,noite
ChIJG-DPl0B8mQARSDUUEYBsdVg,10:0,23:0,0,32,100,68,manha,noite
ChIJ11JfzQZnzpQR9mQgAJi65MU,,,0,0,0,0,,
ChIJ5TFacG1XzpQRh4qMimnwNxs,11:30,23:0,0,7,100,68,manha,noite
ChIJ1xgTWTRizpQR9PUlrXGhjmo,10:0,22:0,0,32,100,51,manha,noite
ChIJOZE5LW-KxZQRawUjC4CdcOc,11:30,22:0,0,7,100,51,manha,noite
ChIJ-5Zd0X4xxpQRQ1J14Yc7Ytg,12:0,15:0,0,0,43,0,tarde,tarde
ChIJoyopjKT3zpQRqBJMJP5qar8,12:0,21:0,0,0,100,34,tarde,noite
ChIJ_1eqWinGxokRORgdzuYEnYw,11:0,22:0,0,15,100,51,manha,noite
ChIJ68xbPKO5xokRLFg7929vnjg,11:0,22:45,0,15,100,64,manha,noite
ChIJjzWHRFnHxokRPqTtg9VCuSo,11:0,23:0,0,15,100,68,manha,noite
ChIJi1AMkDC5xokREuT3v6IgDdc,6:0,23:0,0,100,100,68,manha,noite
ChIJLaiHvVzHxokRsiDTnhUUI-k,,,0,0,0,0,,
ChIJRyG3y0THxokRkdYHBrIOD1Q,5:30,23:0,8,100,100,68,madrugada,noite
ChIJKYOK_sfHxokRN5YRO3VZvzI,11:0,21:30,0,15,100,42,manha,noite
ChIJ4ewG0y25xokRtaRBNBJnw1w,11:0,22:0,0,15,100,51,manha,noite
ChIJ29gEgIjAxokR1BIL9BRDAjk,12:0,22:0,0,0,100,51,tarde,noite
ChIJy1kO8djGxokRA2NSOjOnkmI,,,0,0,0,0,,
ChIJgXJWcw7BxokRJQug18HE2xU,,,0,0,0,0,,
ChIJhfenStm4xokRIduGpTeeVRw,4:30,23:0,29,100,100,68,madrugada,noite
ChIJJ9qNOD3HxokRLz5kmAejVcc,,,0,0,0,0,,
ChIJ0d53Eny4xokRSsOYffrccfA,4:0,23:0,39,100,100,68,madrugada,noite
ChIJQQmUNg3jFYgRICFhWG0_GCQ,6:0,23:0,0,100,100,68,manha,noite
ChIJ23pgl_cHFogRCAyJxSWly7s,11:0,19:0,0,15,100,0,manha,noite
ChIJ-1ZfcnPiFYgR96Zt0P1OKFA,6:0,23:0,0,100,100,68,manha,noite
ChIJi0kTnnnjFYgRBIyaTEPJXqs,8:0,21:0,0,66,100,34,manha,noite
ChIJN4EqgV77FYgRdR-88sNoVNw,11:0,23:0,0,15,100,68,manha,noite
ChIJAR55aIjkFYgR5kPjOV-6hVw,12:0,21:0,0,0,100,34,tarde,noite
ChIJcTKCxRLjFYgR_dicS_ahAOs,,,0,0,0,0,,
ChIJh06YBe7iFYgRWgjdd5ttf0I,4:30,19:0,29,100,100,0,madrugada,noite
ChIJ-XOX0tbjFYgREKCgEUP-3UQ,11:0,22:30,0,15,100,59,manha,noite
