Estabelecimento_ID,sunday,monday,tuesday,wednesday,thursday,friday,saturday,aberto_dia_util,aberto_final_de_semana
ChIJbfIQJIb2zpQRSjLXsbgAf1U,1,1,1,1,1,1,1,100.0,100.0
ChIJ198QhDpXzpQRs5OKY9yuOCc,1,1,1,1,1,1,1,100.0,100.0
ChIJRT_vKXNXzpQRcQFltpYW0oM,0,1,1,1,1,1,0,100.0,33.3
ChIJc2F24LpQzpQRG-PJ7PWDnPo,0,1,1,1,1,1,1,100.0,66.7
ChIJ6cgDFJZZzpQRXZRGvBbuFWg,1,1,1,1,1,1,1,100.0,100.0
ChIJcc5zjapZzpQRt6s3EoeUdO8,1,1,1,1,1,1,1,100.0,100.0
ChIJD5uooLJZzpQR1FwRaM_srTY,0,1,1,1,1,1,1,100.0,66.7
ChIJi53ksBVZzpQR05yDN0Nph88,0,1,1,1,1,1,0,100.0,33.3
ChIJd7WL90xYzpQRR-MYjnHpNY8,1,1,1,1,1,1,1,100.0,100.0
ChIJHZ51NaFZzpQRFK7LIy9C4NQ,1,1,1,1,1,1,1,100.0,100.0
ChIJAQBEy_hYzpQRdfJSSrvwLek,0,1,1,1,1,1,1,100.0,66.7
ChIJlwb7IrBZzpQRUFO-uRyFCrU,0,1,1,1,1,1,1,100.0,66.7
ChIJg10qKLtZzpQR-Q_XH77Vdkg,1,0,1,1,1,1,1,75.0,100.0
ChIJtwQ2fbJZzpQRUfA6SKwPuT4,1,1,1,1,1,1,1,100.0,100.0
ChIJS6WU_ab8zpQRC_k2OEwa7e4,1,0,1,1,1,1,1,75.0,100.0
ChIJ55dCL05YzpQR4K0UvZ_UZZc,1,1,1,1,1,1,1,100.0,100.0
ChIJ2SPRs51FzpQRGR_hedlp_ls,1,1,1,1,1,1,1,100.0,100.0
ChIJfw1VJ-P5zpQRvjQP5Uy9S_Q,1,1,1,1,1,1,1,100.0,100.0
ChIJfQmE21VYzpQRtxB-02jmkFA,0,1,1,1,1,1,1,100.0,66.7
ChIJly3ACrhZzpQRvLAfSZZSpfY,1,1,1,1,1,1,1,100.0,100.0
ChIJS6kFBMX3zpQRJlP3hBsMRE4,1,1,1,1,1,1,1,100.0,100.0
ChIJ5yZRo0f0zpQRJ0K0lcjl7h8,0,1,1,1,1,1,1,100.0,66.7
ChIJ6-cyK_f5zpQR4Plcc9izCSE,1,1,1,1,1,1,1,100.0,100.0
ChIJGUhLP6_3zpQRydOlh6GXsG8,1,0,0,0,1,1,1,25.0,100.0
ChIJnSHUSS_2zpQRqEeESQh-US4,1,1,1,1,1,1,1,100.0,100.0
ChIJdX4xGk73zpQRadWpioa2Y0I,1,1,1,1,1,1,1,100.0,100.0
ChIJv9x7kUb1zpQRejrNqkEQwnY,1,1,1,1,1,1,1,100.0,100.0
ChIJCye2Jar3zpQRfxJNPRLBcuc,1,1,1,1,1,1,1,100.0,100.0
ChIJqTBL4735zpQRsWfL2ld9blc,0,0,1,1,1,1,1,75.0,66.7
ChIJ4SxG9CD6zpQRs6YkGYfR-Z8,1,0,1,1,1,1,1,75.0,100.0
ChIJHyVxRJL5zpQRTb1IzKTXvQs,1,1,1,1,1,1,1,100.0,100.0
ChIJORuo6c75zpQRKLxuvNbs4kA,0,0,1,1,1,1,1,75.0,66.7
ChIJ_2VhqXT2zpQRIZJggx3pDbg,1,1,1,1,1,1,1,100.0,100.0
ChIJ8Y7Injn5zpQRIbAOxjTB624,1,1,1,1,1,1,1,100.0,100.0
ChIJ7cg4s1hfzpQRHMwuEP093WA,1,1,0,1,1,1,1,75.0,100.0
ChIJa7v1dmz3zpQRTtHy2fQmLAU,1,1,1,1,1,1,1,100.0,100.0
ChIJTWO7zmL3zpQRRy6IzSvMOqU,0,1,1,1,1,1,1,100.0,66.7
ChIJC7Ba6Yj7zpQR9e5H_BPwy5I,0,1,1,1,1,0,1,100.0,33.3
ChIJ0S5oYK73zpQRe-toX-ue77g,1,1,1,1,1,1,1,100.0,100.0
ChIJJTZgw_H5zpQRoIqT3-VZCv8,1,0,1,1,1,1,1,75.0,100.0
ChIJY4WP4VT2zpQRePMt0TtNVEA,0,1,1,1,1,1,1,100.0,66.7
ChIJcwHgFtH1zpQRuxVzm_UOd08,1,1,1,1,1,1,1,100.0,100.0
ChIJfeRi4k32zpQRIbHVPy4kcFY,0,1,1,1,1,1,1,100.0,66.7
ChIJaboElWb2zpQR0Tt5Ub13Yt0,0,0,0,1,1,1,1,50.0,66.7
ChIJQfHiIqD3zpQRv3a_-R9YLSY,1,1,1,1,1,1,1,100.0,100.0
ChIJm5Pbhsv3zpQR1Ed8m--ds1s,1,0,1,1,1,1,1,75.0,100.0
ChIJuefpXpVezpQRe5RPscG0iac,1,1,1,1,1,1,1,100.0,100.0
ChIJrZ_qM4_5zpQRGYnmhjoX3D4,1,1,1,1,1,1,1,100.0,100.0
ChIJK5HCivD2zpQR6QkCpTuA5dg,1,1,1,1,1,1,1,100.0,100.0
ChIJM_28mKH7zpQR4j8WoEj5UOo,0,1,1,1,1,1,1,100.0,66.7
ChIJiZSp_Pz3zpQRR3nD_5kapE8,1,0,1,1,1,1,1,75.0,100.0
ChIJr-BsHuxbzpQResjbxyNCKXU,0,1,1,1,1,1,1,100.0,66.7
ChIJHXxcaIlezpQR76aIJYJtS0w,0,1,1,1,1,1,1,100.0,66.7
ChIJp2GbJcv3zpQRszbftEthoA0,1,1,1,1,1,1,1,100.0,100.0
ChIJxf5xxGRZzpQRQF6gPlMbfW0,1,1,1,1,1,1,1,100.0,100.0
ChIJRb76DYhazpQR4pYYKzKv1dw,0,1,1,1,1,1,0,100.0,33.3
ChIJDR-JNuBazpQRj_6m8-q3brs,1,1,1,1,1,1,1,100.0,100.0
ChIJcYLcyTtQzpQRyJSpkguC9Kw,0,1,1,1,1,1,1,100.0,66.7
ChIJk3Nn3txbzpQRP0JWG4E8YI0,1,0,1,1,1,1,1,75.0,100.0
ChIJpwlrAEFbzpQR5ULDYwjqOds,0,1,1,1,1,1,1,100.0,66.7
ChIJ9aEXu8NbzpQRISBU9ctWXpE,1,0,1,1,1,1,1,75.0,100.0
ChIJWRNvGF9XzpQRetBgux1t6qw,1,1,1,1,1,1,1,100.0,100.0
ChIJfR4vnNNbzpQRciEEA3LlCxI,1,0,1,1,1,1,1,75.0,100.0
ChIJOSv8votbzpQRcRJzSAp3KKs,1,0,1,1,1,1,1,75.0,100.0
ChIJB_eIigRQzpQRmbl3rv2X3wY,1,1,1,1,1,1,1,100.0,100.0
ChIJfU3OU1BazpQRynuFNYRI0Is,0,1,1,1,1,1,1,100.0,66.7
ChIJMRSD0zFFzpQR0pk4qhmk-fQ,0,1,1,1,1,1,1,100.0,66.7
ChIJOaUodCFRzpQRtaYizu5TGLQ,0,1,1,1,1,1,1,100.0,66.7
ChIJrURR6NVFzpQRhJMCVlqzlA4,1,1,1,1,1,1,1,100.0,100.0
ChIJ96k6XA1azpQRbmZOsnrD2oY,1,1,1,1,1,1,1,100.0,100.0
ChIJpWXuUUFPzpQRqCxRYt6h2HU,1,0,1,1,1,1,1,75.0,100.0
ChIJH1JwsmlTzpQRJ1L1nv7zrG0,0,1,1,1,1,1,1,100.0,66.7
ChIJQ4L40UhJzpQRoIRx7Zs6sc0,1,0,1,1,1,1,1,75.0,100.0
ChIJ_3KCejE3zpQRFfm7ZtG64qs,1,0,1,1,1,1,1,75.0,100.0
ChIJnz4POQlazpQRBz5dT7uilhU,1,1,1,1,1,1,1,100.0,100.0
ChIJc0ULaYZRzpQRGXVQqg_8eX8,1,0,1,1,1,1,1,75.0,100.0
ChIJn3sX9rtbzpQRyxZhNUrbP9U,1,1,1,1,1,1,1,100.0,100.0
ChIJtUy4oUlazpQRqxwGoiJ-rJw,1,1,1,1,1,1,1,100.0,100.0
ChIJHXNc46pbzpQR2HTmnNhsV6I,1,1,1,1,1,1,1,100.0,100.0
ChIJZSYOkEFQzpQR10x0wiiclrc,1,1,1,1,1,1,1,100.0,100.0
ChIJj-ECXO5bzpQR3e9tTs1-gyY,1,1,1,1,1,1,1,100.0,100.0
ChIJM8X_-0dRzpQRjrl0dwtCufg,0,1,1,1,1,1,1,100.0,66.7
ChIJDf_6RQpazpQR3XF6A1W29tg,1,1,1,1,1,1,1,100.0,100.0
ChIJqylRQwVazpQRURC45wD7_YA,0,1,1,1,1,1,1,100.0,66.7
ChIJMSlS-zxazpQRfgCkJQj6Gj0,1,1,1,1,1,1,1,100.0,100.0
ChIJYYaBaoBFzpQRJ7L5RvVQsHk,0,1,1,1,1,1,1,100.0,66.7
ChIJB7Ljpf1UzpQR8daY2AJCRSY,1,1,1,1,1,1,1,100.0,100.0
ChIJMZ6xiuBQzpQRKKPAUby-fto,1,1,1,1,1,1,1,100.0,100.0
ChIJFbzYJ9U3zpQRB8egx1zrTfM,1,1,1,1,1,1,1,100.0,100.0
ChIJlf7VJUJQzpQRHgm2HebZ0DE,1,0,1,1,1,1,1,75.0,100.0
ChIJxykoKhtFzpQRB4klNhgmEgA,1,1,1,1,1,1,1,100.0,100.0
ChIJuwik5vtFzpQRFI2MDEXt0RY,1,1,1,1,1,1,1,100.0,100.0
ChIJ5fu2gDZazpQRKRaWNGRvehk,1,1,1,1,1,1,1,100.0,100.0
ChIJk4Woi6ZFzpQRQMBJk2gJEd4,1,1,1,0,1,1,1,75.0,100.0
ChIJ_5r8WcBRzpQRJGzS-QHrwFM,1,0,1,1,1,1,1,75.0,100.0
ChIJWVGak6xQzpQROqtAHtTV7HA,0,1,1,1,1,1,1,100.0,66.7
ChIJq4O327ZQzpQRY5Q3MM6-yYc,1,1,1,1,1,1,1,100.0,100.0
ChIJW58DA-lJzpQR7BpV4FDRbBk,0,1,1,1,1,1,1,100.0,66.7
ChIJL-4PITRazpQRwYrNkW1TWPE,1,1,1,1,1,1,1,100.0,100.0
ChIJ-XCzDeNbzpQR88iE0Iv7hgE,1,0,1,1,1,1,1,75.0,100.0
ChIJN50uXOlTzpQRpTEKEdwsDRY,1,1,1,1,1,1,1,100.0,100.0
ChIJCX12M7pJzpQRSIcpZ6R0eAo,1,0,1,1,1,1,1,75.0,100.0
ChIJcYnrd9RbzpQR9dlI5cGi7t8,1,1,1,1,1,1,1,100.0,100.0
ChIJ83fxOD5dzpQRgmAqYfMiDkI,1,1,1,1,1,1,1,100.0,100.0
ChIJYzZsfYhZzpQRRtI0aSAGhZA,1,0,1,1,1,1,1,75.0,100.0
ChIJOQrfwvJbzpQRAMucy51vytQ,1,1,1,1,1,1,1,100.0,100.0
ChIJ0WSAcxdezpQRRIQcD1jBr0Y,0,1,1,1,1,1,1,100.0,66.7
ChIJ8YXJBfJczpQRxjm4MqbmMuI,1,1,1,1,1,1,1,100.0,100.0
ChIJiSdIqElYzpQR0yotufRMcY0,1,0,1,1,1,1,1,75.0,100.0
ChIJNXrRyItXzpQRLGc5ppeIW58,1,1,1,1,1,1,1,100.0,100.0
ChIJ30hraeFXzpQR1X65hn9OzvU,1,1,1,1,1,1,1,100.0,100.0
ChIJs5FgH3BZzpQRhNl41gcRgA8,1,0,1,1,1,1,1,75.0,100.0
ChIJSYzzeDFRzpQRUC1kMQMAtAY,1,1,1,1,1,1,1,100.0,100.0
ChIJhUJmIUWa0pQRVSpfOUU_OQQ,0,1,1,1,1,1,1,100.0,66.7
ChIJ261ZCI9RzZQR1RQJr_yrph8,0,1,1,1,1,1,1,100.0,66.7
ChIJj8P3U1sDzpQRgwUkP6TdSSg,0,1,1,1,1,1,1,100.0,66.7
ChIJtYDbHj9czpQRTTprr4bOz9E,0,1,1,1,1,1,0,100.0,33.3
ChIJJZhZTmlBzpQRCKe5osv3rVw,0,1,1,1,1,1,1,100.0,66.7
ChIJiU3cGj_73JQRJspsLZJFey8,0,1,1,1,1,1,1,100.0,66.7
ChIJgzF3NAT1k5QRmNb8MZvPZkc,0,1,1,1,1,1,1,100.0,66.7
ChIJp6JDWMH_zpQRPBARivXszQg,1,0,0,0,0,1,1,0.0,100.0
ChIJd5EqoWBD65QRmWJiruQOwl0,0,1,1,1,1,1,1,100.0,66.7
ChIJJ3NP_2lCzpQROB27e7pubWs,0,1,1,1,1,1,1,100.0,66.7
ChIJbzBHM_OZpgARAKQZGQMAq80,0,1,1,1,1,1,0,100.0,33.3
ChIJvyiCFZf73JQRUMolVHv0OeM,0,1,1,1,1,1,1,100.0,66.7
ChIJ87xIv05RzpQRQ8BYgxYszN4,0,1,1,1,1,1,1,100.0,66.7
ChIJUx_KvJ9dv5QRWIC_RQhYrSQ,0,1,1,1,1,1,1,100.0,66.7
ChIJufZWJnbj3JQR6C6MBubi6vU,0,1,1,1,1,1,1,100.0,66.7
ChIJ4TPLrSLS2JQREwuQrRBm3eA,0,1,1,1,1,1,1,100.0,66.7
ChIJXRPSlyFD65QRXIpQT3NQSyU,1,1,1,1,1,1,1,100.0,100.0
ChIJHc6tt9_1zpQRwXsPP3YZjQU,0,1,1,1,1,1,1,100.0,66.7
ChIJ6YrazLdwuJQRI5Qgipl-GRM,0,1,1,1,1,1,1,100.0,66.7
ChIJ_1s7QD7L2JQRRK_opQrsXpA,0,1,1,1,1,1,1,100.0,66.7
ChIJVwm9Olnh3JQRxeGBqIwg2js,0,1,1,1,1,1,1,100.0,66.7
ChIJ0-KWA-ysypQRGTDM-l1KelE,1,1,1,1,1,1,1,100.0,100.0
ChIJxxx8yLD1k5QRzKyd6em8mz8,0,1,1,1,1,1,1,100.0,66.7
ChIJubsLoTFHzpQRl506284X8R4,0,1,1,1,1,1,1,100.0,66.7
ChIJo_i_sFRjy5QR8taVly73SIg,0,1,1,1,1,1,1,100.0,66.7
ChIJ2bun-1qmsJQRHrEU8A111zI,0,1,1,1,1,1,1,100.0,66.7
ChIJMZDfKNXQ7JQRgKAbG5gEWHQ,1,1,1,1,1,1,1,100.0,100.0
ChIJl29zMilMzJQRPczMqx0PMGk,0,1,1,1,1,1,1,100.0,66.7
ChIJEQPfamu-yJQRKzreZ_qCgTw,1,1,1,1,1,1,1,100.0,100.0
ChIJ98bMsfpDlpQRi5VdKi4nQwQ,0,1,1,1,1,1,1,100.0,66.7
ChIJEcMwiIcbz5QRfi1HLXgIa5A,0,1,1,1,1,1,1,100.0,66.7
ChIJxUZb5wsDzpQRcROQNFDx52s,1,1,1,1,1,1,1,100.0,100.0
ChIJb_DplS1YzpQRy7tQW33QEo0,0,1,1,1,1,1,1,100.0,66.7
ChIJh1Ssj3lczpQR6tK9Gmz-3vM,0,1,1,1,1,1,1,100.0,66.7
ChIJ614g3_lRzpQRGzA3P-Riu_Q,0,1,1,1,1,1,1,100.0,66.7
ChIJZc4W0qv4zpQRc3l69VzLjAw,1,0,1,1,1,1,1,75.0,100.0
ChIJhXZA90BZzpQRVf3qkci0cHw,0,1,1,1,1,1,0,100.0,33.3
ChIJxz5fxlNFzpQRrWHliFg_ukU,0,1,1,1,1,1,1,100.0,66.7
ChIJr9cDH0BYzpQRxclJmCzywJw,0,1,1,1,1,1,1,100.0,66.7
ChIJfXxohJJXzpQRWDKsnlmHgl8,1,1,1,1,1,1,1,100.0,100.0
ChIJv2aoOOr5zpQR_z50DFapM6k,0,1,1,1,1,1,1,100.0,66.7
ChIJI5FktDFdzpQRzB68XTpR4GI,0,1,1,1,1,1,0,100.0,33.3
ChIJo_9vILj3zpQRSALI0MzPHqY,1,1,1,1,1,1,1,100.0,100.0
ChIJ5VBBvOT5zpQR9jKKEBiVmPA,0,1,1,1,1,1,1,100.0,66.7
ChIJgwjAbtv3zpQR71lyrSyZswk,0,1,1,1,1,1,1,100.0,66.7
ChIJweQuKMH3zpQRZVLQJeIAkGs,1,1,1,1,1,1,1,100.0,100.0
ChIJJ0sGpWv3zpQR9pRyJNxufRA,1,0,1,1,1,1,1,75.0,100.0
ChIJh6VSfJ73zpQRO-wq0IKBOZk,1,1,1,1,1,1,1,100.0,100.0
ChIJF0hCUMf3zpQRSFreTC5P4Vo,1,1,1,1,1,1,1,100.0,100.0
ChIJ03hhXgv3zpQR7_jF0SDdc14,1,1,1,1,1,1,1,100.0,100.0
ChIJNS5Aqi9PzpQRkHJ8F4xSfBo,1,0,1,1,1,1,1,75.0,100.0
ChIJ6yJB8xj5zpQReJVqv6nS2MQ,0,1,1,1,1,1,1,100.0,66.7
ChIJLXgbOUb3zpQRJfyxc5wFHF8,1,1,1,1,1,1,1,100.0,100.0
ChIJeZ8m8-T3zpQRjf73cJqcfB4,1,1,1,1,1,1,1,100.0,100.0
ChIJR7SCw6j3zpQR0vUkfJvYTkE,0,1,1,1,1,1,1,100.0,66.7
ChIJA-KWuNVXzpQRPYHTO12UZuY,0,1,1,1,1,1,0,100.0,33.3
ChIJgS-L3jFZzpQRGo3LTpqUKGc,0,1,1,1,1,1,1,100.0,66.7
ChIJ0YNSCltFl0MRJSPuJvjJtsI,0,1,1,1,1,1,1,100.0,66.7
ChIJlYsFANb7zpQRaE1PqAsFGKY,0,0,1,1,1,1,1,75.0,66.7
ChIJJ0ROqlP5zpQRfEaaeAvTMZ0,0,1,1,1,1,1,1,100.0,66.7
ChIJz1Ldr8T1zpQRtCM6eEXUBjk,0,1,1,1,1,1,1,100.0,66.7
ChIJifBpnjn7zpQR64LqXgZfyCI,0,1,1,1,1,1,1,100.0,66.7
ChIJvWTd8wf5zpQR5mUt4XRrSX0,0,1,1,1,1,1,1,100.0,66.7
ChIJhwu81Xz2zpQRdSwDpNNfFZE,0,1,1,1,1,1,1,100.0,66.7
ChIJZbZezX_5zpQRK04iCMoMpGk,0,1,1,1,1,1,1,100.0,66.7
ChIJs1zZR8NZzpQR0J4dL-IiGDE,0,1,1,1,1,1,1,100.0,66.7
ChIJYYXdxLv5zpQRzHmz9o0tIiY,0,1,1,1,1,1,1,100.0,66.7
ChIJcSU8XzhZzpQR2IA8lA2Joks,1,1,1,1,1,1,1,100.0,100.0
ChIJfRH_zxf5zpQR7LSIViay5Ok,1,1,1,1,1,1,1,100.0,100.0
ChIJCxaTCFxjzpQR1vkosybSvKs,1,1,1,1,1,1,1,100.0,100.0
ChIJUxCAPI73zpQReBnfddNpxqM,1,1,1,1,1,1,1,100.0,100.0
ChIJ0264NS_2zpQREKwMgUkZgqk,1,1,1,1,1,1,1,100.0,100.0
ChIJO2jRHwH8zpQR5EUXIZb0n_M,0,1,1,1,1,1,0,100.0,33.3
ChIJ7xDVpTBRzpQRw0maoxf41IM,0,1,1,1,1,0,1,100.0,33.3
ChIJ6wG6Y99azpQRO_FcXueoQ-o,0,1,1,1,1,1,1,100.0,66.7
ChIJX1fKrRNbzpQR6j_LgiAVnUY,0,1,1,1,1,0,1,100.0,33.3
ChIJX31ftbJRzpQRoYtLiLgWp-M,1,1,1,1,1,1,1,100.0,100.0
ChIJ4Yt92d1bzpQRsOG5-IpeXMQ,0,1,1,1,1,1,1,100.0,66.7
ChIJU6zyv5FRzpQRpdOPHWmdz0k,0,1,1,1,1,1,0,100.0,33.3
ChIJWxrHTfRbzpQR0rlpUUd03y4,1,1,1,1,1,1,1,100.0,100.0
ChIJLw-z5KxbzpQRV9Sy8qXhUk4,0,1,1,1,1,1,0,100.0,33.3
ChIJ6y4SDjdazpQRZDtpmVlkdJQ,0,1,1,1,1,1,1,100.0,66.7
ChIJMWZ4asFQzpQRxdAzjCjBXzQ,0,1,1,1,1,1,0,100.0,33.3
ChIJDychP8RFzpQRt5TssRddqhQ,0,1,1,1,1,1,1,100.0,66.7
ChIJD-5R5ipQzpQRbO4Z94iAhDo,0,1,1,1,1,0,0,100.0,0.0
ChIJ-ykia01FzpQRp32y5zpjt6I,0,1,1,1,1,1,1,100.0,66.7
ChIJq6pedLZZzpQRmRuVy_lxoFE,0,1,1,1,1,1,0,100.0,33.3
ChIJBzMTGWhFzpQR9FfK2M-xsgs,0,1,1,1,1,1,0,100.0,33.3
ChIJt70cfhlRzpQRvqpHEykyf6Y,1,1,1,1,1,1,1,100.0,100.0
ChIJYy8iywdFzpQRPMpc2pS-148,1,1,1,1,1,1,1,100.0,100.0
ChIJtZgGzOlRzpQRsJqLG_pIV38,0,1,1,1,1,1,0,100.0,33.3
ChIJJa0b5xpazpQRSQ8nQrQ4F5Q,1,1,1,1,1,1,1,100.0,100.0
ChIJO7NNk0VbzpQRZLbXUWADdbo,0,1,1,1,1,1,1,100.0,66.7
ChIJp465qLxEzpQRdwmYj-mwfhE,0,1,1,1,1,1,1,100.0,66.7
ChIJm7uP3_VFzpQRNUtesLQ-aWA,0,1,1,1,1,1,1,100.0,66.7
ChIJi3k5m91azpQR_cltNe3wykU,0,1,1,1,1,0,0,100.0,0.0
ChIJh5G3eiFazpQRuoI7N5uZ_fs,0,1,1,1,1,1,0,100.0,33.3
ChIJq3HC_ctazpQRuP_fkUiVMVY,0,1,1,1,1,1,1,100.0,66.7
ChIJb2hJT75QzpQRfViy34b9qQY,1,1,1,1,1,1,1,100.0,100.0
ChIJ44HGtRxRzpQRRN8foKyO5D8,1,1,1,1,1,1,1,100.0,100.0
ChIJOVptdqxPzpQR0gDbOxPHLvg,0,1,1,1,1,1,1,100.0,66.7
ChIJoabCGG5ZzpQR2S5fYIO1a2U,0,1,1,1,1,1,1,100.0,66.7
ChIJT9oWxwdazpQRkTo4bPIpmVw,1,1,1,0,1,1,1,75.0,100.0
ChIJV1pREBVTzpQRq01Es5y6_ck,0,1,0,0,1,0,0,50.0,0.0
ChIJOTUb7FVRzpQRvytu_mL6qmw,0,1,1,1,1,1,1,100.0,66.7
ChIJfTZeF_BEzpQRyJY4B09VbbQ,0,1,1,1,1,1,0,100.0,33.3
ChIJCUUOpMT5zpQRnu1ue-OG3Ns,1,1,1,1,1,1,1,100.0,100.0
ChIJ7zgx7xMDzpQRDVf6DXdTQPk,1,1,1,1,1,1,1,100.0,100.0
ChIJE9BYuETVmwARl4oJ5VrvH9M,1,1,1,1,1,1,1,100.0,100.0
ChIJi3Sr0CFtnQARDC28xE9qAUY,1,1,1,1,1,1,1,100.0,100.0
ChIJF0xaBJ9tnQARVNSIwNQFCf4,1,1,1,1,1,1,1,100.0,100.0
ChIJe4ALKoNXzpQRUilfIbonpco,0,1,1,1,1,1,1,100.0,66.7
ChIJq8FJDvpXzpQRjNPmLsvUHBg,0,1,1,1,1,1,1,100.0,66.7
ChIJyQXqHfcbVgER13AEcEbx4qU,1,1,1,1,1,1,1,100.0,100.0
ChIJM3Eu0m7k3JQR9cErSbFhi-4,0,1,1,1,1,1,1,100.0,66.7
ChIJZccD5r9XzpQRYxza1ongLwE,1,1,1,1,1,1,1,100.0,100.0
ChIJnXw3m8FezpQRiPRA7Fv6xxA,0,1,1,1,1,1,1,100.0,66.7
ChIJ-ZEGG2lD65QRk1npm6ETsf0,1,1,1,1,1,1,1,100.0,100.0
ChIJucvOJuAKpAAReo4hm0k1rEM,0,1,1,1,1,1,1,100.0,66.7
ChIJHxMKHXIm0JQRXiinAUSxAIM,1,1,1,0,1,1,1,75.0,100.0
ChIJrULz36xZzpQRmJ9gM55Vqv8,1,1,1,1,1,1,1,100.0,100.0
ChIJN9Hqot2-uZQRNYFbeaG1JaQ,1,1,1,1,1,1,1,100.0,100.0
ChIJP1-roId_mQARpHQ55rUUiac,1,1,1,1,1,1,1,100.0,100.0
ChIJP-QLsFFYzpQRbn2iMcUBwrk,0,1,1,1,1,1,1,100.0,66.7
ChIJl1jq8paKxZQRbab2zyZ6RUc,0,1,1,1,1,1,1,100.0,66.7
ChIJpag2g2cZlwARmKaABYXifUU,1,1,1,1,1,1,1,100.0,100.0
ChIJJf9h8BLByZQRJI9J7OB1Fu0,1,1,1,1,1,1,1,100.0,100.0
ChIJKTB9FTRZzpQRj0A8ISbdfCE,1,1,1,1,1,1,1,100.0,100.0
ChIJAzvtmOKbngARioRB-OQBKZU,1,1,1,1,1,1,1,100.0,100.0
ChIJ5_wZTYhvuQARyC4Lb6VbqTI,1,0,0,1,1,1,1,50.0,100.0
ChIJ3cFJPeZQzpQR0t4yiIUFd6g,1,1,1,1,1,1,1,100.0,100.0
ChIJzYzUL-BfzpQR9aELRRop6Xo,0,1,1,1,1,1,1,100.0,66.7
ChIJvbIv9sZZzpQRaMDajqy08mY,1,0,1,1,1,1,1,75.0,100.0
ChIJr0iRNVNYzpQRCRXfA3iLK9k,1,1,1,1,1,1,1,100.0,100.0
ChIJLXTmOr9ZzpQRZGHmb2BXuxE,0,1,1,1,1,1,1,100.0,66.7
ChIJo3s-C01YzpQRphN-rS_Rd4Q,1,1,1,1,1,1,1,100.0,100.0
ChIJHW8WgDVYzpQRNIEWx7ukPNo,1,1,1,1,1,1,1,100.0,100.0
ChIJr9lVIb9ZzpQRDk1GwVQqdEE,0,1,1,1,1,1,1,100.0,66.7
ChIJDXcY5Et7zpQR3PsmiWfwZF0,0,1,1,1,1,1,1,100.0,66.7
ChIJl4QR0s1ZzpQRknycjXfr3pY,0,1,1,1,1,1,1,100.0,66.7
ChIJcWbzFKtZzpQR880lPr6JmNg,0,1,1,1,1,1,1,100.0,66.7
ChIJTzp3wn5bmQARhj_EyRt-224,1,0,1,1,1,1,1,75.0,100.0
ChIJCfhS5lxmmQAR2ZbIXOgw_zw,1,0,1,1,1,1,1,75.0,100.0
ChIJ7YW8R7uzlwARpdQ0Xa_FhIc,1,0,0,0,1,1,1,25.0,100.0
ChIJmYwVbaB_mQARls2NNQykta0,0,1,1,1,1,1,1,100.0,66.7
ChIJcaw7Dk2RmQARdo_KYmNMWAs,1,0,0,0,1,1,1,25.0,100.0
ChIJqWlRrpFVzpQRAFuwmsaIwkM,0,1,1,1,1,1,1,100.0,66.7
ChIJAQCws_Bh5pQR3ZoINel3Ink,0,1,1,1,1,1,1,100.0,66.7
ChIJ0-Ht8R9KzJQRbu8yVQa4qUI,1,1,1,1,1,1,1,100.0,100.0
ChIJkVf_dox3mQARX97aSnDWh_s,1,1,1,1,1,1,1,100.0,100.0
ChIJ81ZcIVzVmwARJ-Hvo37QEfs,0,1,1,1,1,1,1,100.0,66.7
ChIJX52PQ-Z9mQARTtk_r9ZkJq8,1,1,1,1,1,1,1,100.0,100.0
ChIJA8rLzquingARyE9O6ZkeJLw,1,1,1,1,1,1,1,100.0,100.0
ChIJH7_EYsLVmwARkCAGqaYkksA,1,1,1,1,1,1,1,100.0,100.0
ChIJq7c3ZKtE65QRYfBGZElcOQI,0,1,1,1,1,1,1,100.0,66.7
ChIJi9dmAPWZpgARg7_7bsiC_vc,1,1,1,1,1,1,1,100.0,100.0
ChIJH5Vhng1-mQARckqB9SOvm5c,1,0,1,1,1,1,1,75.0,100.0
ChIJtUts1Z58mQARdUknWijngk4,1,1,1,1,1,1,1,100.0,100.0
ChIJSz3Zu0bVmwARLmVjEqUwMuU,1,1,1,1,1,1,1,100.0,100.0
ChIJLb5SUHdXzpQRMBL2hWUE2x0,1,0,1,1,1,1,1,75.0,100.0
ChIJ0eR4rbPVmwARz_X8oFAH2no,1,1,1,1,1,1,1,100.0,100.0
ChIJEcoMRzNYzpQRKuD8QViG43Q,1,1,1,1,1,1,1,100.0,100.0
ChIJ8TLbZVV-mQARu2NqFrJlxm8,1,0,0,1,1,1,1,50.0,100.0
ChIJNYSmf8HQmwARIBCfgk01gTM,1,1,1,1,1,1,1,100.0,100.0
ChIJLx1g5PjZmwARN54NNF6Nmko,1,0,0,1,1,1,1,50.0,100.0
ChIJR4SWNFt_mQARXkVXoVeC_tI,1,0,1,1,1,1,1,75.0,100.0
ChIJ4yTDrFUCzpQRZGi5qy0eWgg,1,1,1,1,1,1,1,100.0,100.0
ChIJFd1_21hD65QR2gUR2O0ciUU,0,0,1,1,1,1,1,75.0,66.7
ChIJhf2wM8lZzpQRy7s9vYc-x70,1,1,1,1,1,1,1,100.0,100.0
ChIJ32R2yW1D65QRPNAF4Kpxsfg,0,1,1,1,1,1,1,100.0,66.7
